Geographic code,Year,Race,Sex,Age group,Person-years,Mortality rate,No. of deaths,Rate Lower bound,Rate upper bound,Expected no. of deaths,Sparse content indicator
48059,2000-2004,W,M,All,30982,5.3289,2,0,16.346,2.86,1
48061,2000-2004,W,M,All,829876,4.8962,28,3.0118,6.7806,49.56,0
48063,2000-2004,W,M,All,23348,0,0,0,11.9404,1.9,1
48065,2000-2004,W,M,All,15635,6.9969,1,0,25.3712,1.32,1
48067,2000-2004,W,M,All,58785,4.8417,4,0,12.2296,5.59,1
48069,2000-2004,W,M,All,19087,0,0,0,15.3239,1.19,1
48071,2000-2004,W,M,All,60243,11.8069,3,0,28.3751,2.8,1
48073,2000-2004,W,M,All,98083,6.0615,6,0.4176,11.7054,7.42,1
48075,2000-2004,W,M,All,17669,0,0,0,13.8505,1.32,1
48077,2000-2004,W,M,All,26779,5.6186,2,0,18.6714,2.13,1
48079,2000-2004,W,M,All,7853,13.7239,1,0,45.4133,0.64,1
48081,2000-2004,W,M,All,9063,29.7628,4,0,60.8271,1.15,1
48083,2000-2004,W,M,All,20633,5.737,2,0,17.7425,2.56,1
48085,2000-2004,W,M,All,1205861,7.3348,34,4.6439,10.0258,39.27,0
48087,2000-2004,W,M,All,6964,9.6925,1,0,34.0769,0.79,1
48089,2000-2004,W,M,All,42688,5.5171,3,0,14.2336,4.28,1
48091,2000-2004,W,M,All,203969,6.6732,14,3.0603,10.2861,15.81,0
48093,2000-2004,W,M,All,32977,2.3461,1,0,10.7065,3.66,1
48095,2000-2004,W,M,All,12238,11.7244,1,0,40.9887,0.68,1
48097,2000-2004,W,M,All,88291,10.0025,8,2.4968,17.5083,6.63,1
48099,2000-2004,W,M,All,141390,9.4188,6,0.6754,18.1622,5.28,1
48101,2000-2004,W,M,All,3743,0,0,0,21.855,0.53,1
48103,2000-2004,W,M,All,8996,29.7982,2,0,73.4351,0.61,1
48105,2000-2004,W,M,All,9468,13.6035,1,0,44.8188,0.69,1
48107,2000-2004,W,M,All,15390,7.297,1,0,26.2084,1.29,1
48109,2000-2004,W,M,All,6911,32.3083,1,0,97.7319,0.47,1
48111,2000-2004,W,M,All,14968,0,0,0,17.4578,0.84,1
48113,2000-2004,W,M,All,4289246,7.4591,169,6.2947,8.6236,187.21,0
48115,2000-2004,W,M,All,35194,8.5203,3,0,20.981,2.56,1
48117,2000-2004,W,M,All,43330,8.4811,3,0,20.6525,2.75,1
48119,2000-2004,W,M,All,11961,6.287,1,0,25.3214,1.1,1
48121,2000-2004,W,M,All,1065948,7.1311,25,4.0793,10.1829,31.63,0
48123,2000-2004,W,M,All,44404,1.7726,1,0,9.9118,4.24,1
48125,2000-2004,W,M,All,6588,27.2892,2,0,67.7047,0.62,1
48127,2000-2004,W,M,All,24217,4.281,1,0,19.0262,1.67,1
48129,2000-2004,W,M,All,8956,0,0,0,15.4223,1.06,1
48131,2000-2004,W,M,All,31776,3.8288,1,0,15.736,2.31,1
48133,2000-2004,W,M,All,42751,4.0851,2,0,12.0261,4.41,1
48135,2000-2004,W,M,All,277573,7.7188,16,3.7242,11.7134,15.33,0
48137,2000-2004,W,M,All,4939,0,0,0,27.0823,0.38,1
48139,2000-2004,W,M,All,270953,3.7286,5,0,8.3219,12.87,1
48141,2000-2004,W,M,All,1568949,5.8348,61,4.3294,7.3401,81.22,0
48143,2000-2004,W,M,All,79892,4.2651,3,0,11.0532,5.72,1
48145,2000-2004,W,M,All,31030,2.4853,1,0,11.5384,3.14,1
48147,2000-2004,W,M,All,74849,3.9472,3,0,10.0856,6.2,1
48149,2000-2004,W,M,All,49886,3.9598,3,0,10.0154,5.86,1
48151,2000-2004,W,M,All,9826,7.4201,1,0,26.3416,1.2,1
48153,2000-2004,W,M,All,17273,4.8796,1,0,20.8801,1.47,1
48155,2000-2004,W,M,All,3513,0,0,0,24.1903,0.44,1
48157,2000-2004,W,M,All,658377,6.7903,18,3.3406,10.24,24.19,0
48159,2000-2004,W,M,All,22490,4.1032,1,0,16.8938,2.12,1
48161,2000-2004,W,M,All,38448,11.1844,5,0,24.111,2.97,1
48163,2000-2004,W,M,All,40095,4.5345,1,0,16.8176,2.32,1
48165,2000-2004,W,M,All,34063,9.3206,2,0,26.2464,1.82,1
48167,2000-2004,W,M,All,526445,8.3794,31,5.2219,11.5369,30.5,0
48169,2000-2004,W,M,All,12508,0,0,0,17.4098,0.83,1
48171,2000-2004,W,M,All,51073,5.8096,5,0,12.1273,7.01,1
48173,2000-2004,W,M,All,3498,0,0,0,36.0529,0.21,1
48175,2000-2004,W,M,All,16462,4.7636,1,0,19.8417,1.56,1
48177,2000-2004,W,M,All,42443,4.1845,2,0,13.5464,3.62,1
48179,2000-2004,W,M,All,50150,10.294,6,0.6746,19.9134,4.77,1
48181,2000-2004,W,M,All,253488,6.0426,15,2.384,9.7012,19.56,0
48183,2000-2004,W,M,All,216245,8.809,16,4.2834,13.3347,14.87,0
48185,2000-2004,W,M,All,51769,5.1061,2,0,14.8419,3.6,1
48187,2000-2004,W,M,All,216480,3.7709,7,0,7.9471,13.46,1
48189,2000-2004,W,M,All,83397,11.3359,8,2.4041,20.2676,5.54,1
48191,2000-2004,W,M,All,8140,0,0,0,16.6313,0.91,1
48193,2000-2004,W,M,All,19486,0,0,0,10.3721,2.34,1
48195,2000-2004,W,M,All,12838,7.1784,1,0,28.0906,1.03,1
48197,2000-2004,W,M,All,9992,7.6142,1,0,28.8964,1,1
48199,2000-2004,W,M,All,111842,3.5145,4,0,10.128,7.01,1
48201,2000-2004,W,M,All,6697872,7.4695,231,6.4346,8.5044,266.08,0
48203,2000-2004,W,M,All,115681,9.2943,8,1.6417,16.9469,7.64,1
48205,2000-2004,W,M,All,14169,0,0,0,17.6623,0.85,1
48207,2000-2004,W,M,All,13099,10.3724,2,0,28.7177,1.77,1
48209,2000-2004,W,M,All,257674,6.1303,7,1.1857,11.0749,10.85,1
48211,2000-2004,W,M,All,8081,0,0,0,21.5115,0.6,1
48213,2000-2004,W,M,All,173111,7.1939,15,3.3215,11.0663,16.04,0
48215,2000-2004,W,M,All,1459190,3.1388,32,2.028,4.2495,77.63,0
48217,2000-2004,W,M,All,76712,5.0444,4,0,11.5233,6.88,1
48219,2000-2004,W,M,All,52581,4.4668,2,0,14.3552,3.39,1
48221,2000-2004,W,M,All,105991,9.0262,12,3.5505,14.5018,9.84,0
48223,2000-2004,W,M,All,72409,4.0564,3,0,11.2321,5.51,1
48225,2000-2004,W,M,All,43867,5.3103,3,0,14.5171,4.32,1
48227,2000-2004,W,M,All,84216,11.8119,8,3.0835,20.5404,5.62,1
48229,2000-2004,W,M,All,8075,0,0,0,25.2005,0.44,1
48231,2000-2004,W,M,All,175870,8.0532,12,3.2955,12.8109,11.72,0
48233,2000-2004,W,M,All,54165,4.6992,3,0,13.1405,4.62,1
48235,2000-2004,W,M,All,4258,19.3935,1,0,63.6165,0.4,1
48237,2000-2004,W,M,All,21641,4.2308,1,0,18.3908,1.68,1
48239,2000-2004,W,M,All,32344,6.2714,2,0,18.587,2.64,1
48241,2000-2004,W,M,All,70895,6.3945,4,0,13.7019,5.82,1
48243,2000-2004,W,M,All,5615,0,0,0,20.7081,0.59,1
48245,2000-2004,W,M,All,391176,7.1753,28,4.465,9.8856,31.3,0
48247,2000-2004,W,M,All,12392,9.2862,1,0,31.6621,1.01,1
48249,2000-2004,W,M,All,95563,3.4316,3,0,10.2328,6.19,1
48251,2000-2004,W,M,All,323102,10.4683,19,5.4041,15.5326,16.3,0
48253,2000-2004,W,M,All,50065,10.8337,5,0,22.4758,3.43,1
48255,2000-2004,W,M,All,37195,11.6675,4,0,24.6103,2.76,1
48257,2000-2004,W,M,All,172200,7.321,8,1.9199,12.7221,8.96,1
48259,2000-2004,W,M,All,61531,5.7825,3,0,14.1121,4.47,1
48261,2000-2004,W,M,All,1031,0,0,0,57.5561,0.08,1
48263,2000-2004,W,M,All,1913,0,0,0,29.356,0.3,1
48265,2000-2004,W,M,All,103993,8.9969,16,4.3576,13.6361,14.51,0
48267,2000-2004,W,M,All,10805,0,0,0,15.0417,1.16,1
48269,2000-2004,W,M,All,886,0,0,0,64.1797,0.07,1
48271,2000-2004,W,M,All,8188,0,0,0,16.146,1.08,1
48273,2000-2004,W,M,All,72608,7.098,3,0,16.9053,4.07,1
48275,2000-2004,W,M,All,8601,5.7929,1,0,23.5497,1.16,1
48277,2000-2004,W,M,All,100672,1.6638,2,0,7.0285,8.57,1
48279,2000-2004,W,M,All,33601,0,0,0,9.0086,3.06,1
48281,2000-2004,W,M,All,44024,10.357,4,0,21.9095,3.33,1
48283,2000-2004,W,M,All,14615,0,0,0,17.2072,0.88,1
48285,2000-2004,W,M,All,42544,6.2389,4,0,14.0754,5.04,1
48287,2000-2004,W,M,All,35762,6.0441,2,0,17.3501,2.71,1
48289,2000-2004,W,M,All,34989,8.4293,3,0,20.729,3.49,1
48291,2000-2004,W,M,All,156069,10.5874,12,3.6314,17.5433,8.22,0
48293,2000-2004,W,M,All,45837,12.4095,6,0.7911,24.0279,3.78,1
48295,2000-2004,W,M,All,7256,11.5757,1,0,40.727,0.68,1
48297,2000-2004,W,M,All,31405,0,0,0,9.6948,2.73,1
48299,2000-2004,W,M,All,42644,3.5984,3,0,9.607,6.99,1
48301,2000-2004,W,M,All,160,0,0,0,104.8426,0.01,1
48303,2000-2004,W,M,All,543638,7.8615,29,4.8375,10.8854,31.1,0
48305,2000-2004,W,M,All,15089,0,0,0,14.9631,1.14,1
48307,2000-2004,W,M,All,18502,3.6817,1,0,16.9239,1.82,1
48309,2000-2004,W,M,All,440847,7.6643,28,4.7762,10.5523,29.69,0
48311,2000-2004,W,M,All,2110,0,0,0,34.1647,0.23,1
48313,2000-2004,W,M,All,28141,13.5589,3,0,30.2845,1.94,1
48315,2000-2004,W,M,All,20829,3.5999,1,0,15.8619,2.18,1
48317,2000-2004,W,M,All,10932,11.1566,1,0,38.1281,0.81,1
48319,2000-2004,W,M,All,8983,6.8008,1,0,26.0912,1.08,1
48321,2000-2004,W,M,All,80120,7.1039,5,0,15.1546,5.03,1
48323,2000-2004,W,M,All,113613,5.4011,4,0,11.8879,6,1
48325,2000-2004,W,M,All,99230,6.6711,6,0.4746,12.8676,6.82,1
48327,2000-2004,W,M,All,5698,0,0,0,18.5496,0.73,1
48329,2000-2004,W,M,All,259370,6.0225,12,2.2053,9.8397,16.14,0
48331,2000-2004,W,M,All,54432,6.4997,4,0,14.6255,4.85,1
48333,2000-2004,W,M,All,12547,4.8735,1,0,19.4671,1.71,1
48335,2000-2004,W,M,All,23566,4.5866,1,0,19.0043,1.69,1
48337,2000-2004,W,M,All,45886,7.8326,5,0,16.6226,4.57,1
48339,2000-2004,W,M,All,770573,7.5623,34,4.6507,10.4739,35.08,0
48341,2000-2004,W,M,All,49343,7.6547,3,0,19.9273,2.57,1
48343,2000-2004,W,M,All,24205,3.3291,1,0,15.0668,2.31,1
48345,2000-2004,W,M,All,3162,0,0,0,27.8592,0.38,1
48347,2000-2004,W,M,All,119010,6.5968,6,0.0651,13.1284,7.53,1
48349,2000-2004,W,M,All,94970,7.3282,6,0.1495,14.507,6.89,1
48351,2000-2004,W,M,All,29883,2.5369,1,0,14.2206,2.32,1
48353,2000-2004,W,M,All,34902,9.6492,4,0,21.1741,3.17,1
48355,2000-2004,W,M,All,715914,7.9567,42,5.4675,10.446,42.26,0
48357,2000-2004,W,M,All,22269,4.6554,1,0,21.439,1.27,1
48359,2000-2004,W,M,All,5339,18.3853,1,0,64.7604,0.31,1
48361,2000-2004,W,M,All,187191,9.552,16,4.6033,14.5007,12.47,0
48363,2000-2004,W,M,All,64385,17.3418,12,7.3418,27.3418,5.4,1
48365,2000-2004,W,M,All,45163,7.9686,4,0,18.6735,3.75,1
48367,2000-2004,W,M,All,231233,6.305,11,2.1994,10.4106,12.83,1
48369,2000-2004,W,M,All,23606,5.3661,1,0,20.1203,1.64,1
48371,2000-2004,W,M,All,41032,15.6128,5,0.4388,30.7868,2.52,1
48373,2000-2004,W,M,All,94795,8.9013,11,3.08,14.7226,9.53,1
48375,2000-2004,W,M,All,246589,10.9199,21,6.1621,15.6777,14.88,0
48377,2000-2004,W,M,All,17748,0,0,0,12.7662,1.54,1
48379,2000-2004,W,M,All,24592,4.5632,1,0,18.4643,2.01,1
48381,2000-2004,W,M,All,248538,6.667,11,2.3015,11.0325,15.28,1
48383,2000-2004,W,M,All,7475,14.1587,1,0,50.854,0.43,1
48385,2000-2004,W,M,All,7341,6.2985,1,0,27.5615,0.84,1
48387,2000-2004,W,M,All,27837,7.9945,3,0,19.2869,3.14,1
48389,2000-2004,W,M,All,31903,0,0,0,10.8617,2.23,1
48391,2000-2004,W,M,All,17207,15.3545,2,0,38.9954,1.49,1
48393,2000-2004,W,M,All,2098,0,0,0,39.6765,0.17,1
48395,2000-2004,W,M,All,29482,8.8345,3,0,21.6828,2.69,1
48397,2000-2004,W,M,All,120350,12.6407,8,2.9803,22.301,5.42,1
48399,2000-2004,W,M,All,25870,8.4305,3,0,20.6343,2.66,1
48401,2000-2004,W,M,All,97006,8.8759,8,2.0566,15.6953,7.66,1
48403,2000-2004,W,M,All,22642,2.5525,1,0,12.1148,3.22,1
48405,2000-2004,W,M,All,15746,3.808,1,0,16.4663,2.02,1
48407,2000-2004,W,M,All,51112,3.0084,2,0,11.477,4.23,1
48409,2000-2004,W,M,All,159629,8.2709,8,1.8932,14.6486,8.96,1
48411,2000-2004,W,M,All,14985,5.0761,1,0,20.6838,1.57,1
48413,2000-2004,W,M,All,6861,13.4323,1,0,45.2001,0.63,1
48415,2000-2004,W,M,All,37951,15.5138,5,1.017,30.0106,2.84,1
48417,2000-2004,W,M,All,7704,11.9996,1,0,40.9828,0.7,1
48419,2000-2004,W,M,All,48484,0,0,0,7.8231,4.19,1
48421,2000-2004,W,M,All,7719,16.3688,1,0,55.0802,0.49,1
48423,2000-2004,W,M,All,348622,12.2812,39,8.2309,16.3315,26.67,0
48425,2000-2004,W,M,All,17508,8.3374,1,0,28.9927,1.23,1
48427,2000-2004,W,M,All,135002,5.2098,4,0,11.722,6.22,1
48429,2000-2004,W,M,All,23117,3.2798,1,0,15.3469,2.1,1
48431,2000-2004,W,M,All,3284,0,0,0,31.4046,0.26,1
48433,2000-2004,W,M,All,3448,0,0,0,23.5993,0.45,1
48435,2000-2004,W,M,All,10043,0,0,0,21.3377,0.65,1
48437,2000-2004,W,M,All,19207,4.7201,1,0,19.1074,1.68,1
48439,2000-2004,W,M,All,3096654,7.7538,133,6.3585,9.149,140.81,0
48441,2000-2004,W,M,All,274005,7.5499,18,3.9741,11.1257,18.14,0
48443,2000-2004,W,M,All,2472,0,0,0,30.5615,0.28,1
48445,2000-2004,W,M,All,29918,8.9494,2,0,23.4737,2.16,1
48447,2000-2004,W,M,All,4226,0,0,0,22.6679,0.5,1
48449,2000-2004,W,M,All,62715,10.1306,5,0,20.4861,3.88,1
48451,2000-2004,W,M,All,234270,8.3886,17,4.277,12.5003,16.89,0
48453,2000-2004,W,M,All,1844501,6.0309,47,4.2147,7.8471,67.85,0
48455,2000-2004,W,M,All,29842,10.9174,5,0.0921,21.7427,3.59,1
48457,2000-2004,W,M,All,45765,8.7699,5,0,17.6051,4.43,1
48459,2000-2004,W,M,All,79749,7.6591,6,0,15.6138,5.77,1
48461,2000-2004,W,M,All,7705,0,0,0,21.9626,0.57,1
48463,2000-2004,W,M,All,62769,1.8506,1,0,8.9736,4.69,1
48465,2000-2004,W,M,All,109004,6.8447,6,0.894,12.7955,7.05,1
48467,2000-2004,W,M,All,118684,6.0182,9,0.5281,11.5083,10.33,1
48469,2000-2004,W,M,All,189888,5.0827,7,0.9729,9.1925,12.33,1
48471,2000-2004,W,M,All,135139,15.0679,10,4.5557,25.58,6.39,1
48473,2000-2004,W,M,All,60794,13.6238,5,0,28.4603,3.13,1
48475,2000-2004,W,M,All,24406,13.1592,3,0,30.575,1.95,1
48477,2000-2004,W,M,All,59900,11.5025,8,2.897,20.1081,5.75,1
48479,2000-2004,W,M,All,489336,2.4426,6,0,5.1135,18.9,0
48481,2000-2004,W,M,All,86349,8.3412,6,0.9191,15.7632,6.13,1
48483,2000-2004,W,M,All,11518,0,0,0,14.1002,1.27,1
48485,2000-2004,W,M,All,279578,6.669,17,2.9183,10.4198,18.08,0
48487,2000-2004,W,M,All,31191,3.2052,1,0,14.421,2.62,1
48489,2000-2004,W,M,All,48916,0,0,0,9.1101,3.05,1
48491,2000-2004,W,M,All,648425,4.4009,15,2.0547,6.7472,26.68,0
48493,2000-2004,W,M,All,83792,4.941,3,0,12.4537,5.09,1
48495,2000-2004,W,M,All,16442,19.2337,3,0,44.1727,1.32,1
48497,2000-2004,W,M,All,129231,4.1984,4,0,10.4239,7.13,1
48499,2000-2004,W,M,All,88052,10.9289,12,4.2315,17.6264,9.21,0
48501,2000-2004,W,M,All,17200,5.6059,1,0,24.1508,1.1,1
48503,2000-2004,W,M,All,41573,5.9551,3,0,14.638,3.99,1
48505,2000-2004,W,M,All,30671,2.9556,1,0,14.0938,2.44,1
48507,2000-2004,W,M,All,28203,5.7866,1,0,21.1078,1.62,1
49001,2000-2004,W,M,All,15246,36.715,5,3.6574,69.7726,1.12,1
49003,2000-2004,W,M,All,109717,6.07,4,0,13.5554,6,1
49005,2000-2004,W,M,All,223545,0.8102,1,0,5.4445,9.69,1
49007,2000-2004,W,M,All,47602,7.1612,3,0,17.7584,3.55,1
49009,2000-2004,W,M,All,2529,0,0,0,35.2146,0.22,1
49011,2000-2004,W,M,All,600420,5.0309,15,2.3325,7.7293,24.77,0
49013,2000-2004,W,M,All,35136,14.1593,3,0,34.6473,1.84,1
49015,2000-2004,W,M,All,26755,9.0068,2,0,25.7046,1.57,1
49017,2000-2004,W,M,All,11512,13.3149,1,0,43.5624,0.84,1
49019,2000-2004,W,M,All,20230,21.7054,4,0,46.2814,1.38,1
49021,2000-2004,W,M,All,83324,8.7885,4,0,18.9104,4.19,1
49023,2000-2004,W,M,All,21318,12.2423,2,0,32.8267,1.21,1
49025,2000-2004,W,M,All,14864,5.9968,1,0,23.8817,1.39,1
49027,2000-2004,W,M,All,31116,3.837,1,0,16.2919,2.08,1
49029,2000-2004,W,M,All,18749,0,0,0,16.8607,0.96,1
49031,2000-2004,W,M,All,3538,25.4886,1,0,79.8273,0.4,1
49033,2000-2004,W,M,All,5048,0,0,0,24.416,0.42,1
49035,2000-2004,W,M,All,2154724,5.7287,71,4.3676,7.0897,97.33,0
49037,2000-2004,W,M,All,15280,24.8543,3,0,55.4915,1,1
49039,2000-2004,W,M,All,57901,3.8391,2,0,13.6478,3.43,1
49041,2000-2004,W,M,All,46461,2.4013,1,0,11.501,3.36,1
49043,2000-2004,W,M,All,81479,3.896,1,0,16.8153,2.64,1
49045,2000-2004,W,M,All,109164,12.4369,7,1.7093,23.1646,4.25,1
49047,2000-2004,W,M,All,58616,15.5211,6,1.9758,29.0664,3.32,1
49049,2000-2004,W,M,All,970977,6.167,26,3.734,8.6,34.99,0
49051,2000-2004,W,M,All,42118,0,0,0,11.7192,1.91,1
49053,2000-2004,W,M,All,239247,6.4111,17,3.198,9.6242,23.34,0
49055,2000-2004,W,M,All,6376,26.0729,2,0,66.2969,0.57,1
49057,2000-2004,W,M,All,486688,7.7731,25,4.4679,11.0784,26.56,0
50001,2000-2004,W,M,All,88501,10.2402,7,2.1559,18.3244,5.8,1
50003,2000-2004,W,M,All,87873,16.9569,17,8.4086,25.5052,8.17,0
50005,2000-2004,W,M,All,73109,6.9673,5,0,14.3541,5.58,1
50007,2000-2004,W,M,All,347583,8.7595,19,4.6999,12.819,18.28,0
50009,2000-2004,W,M,All,16175,17.2311,2,0,43.4361,1.34,1
50011,2000-2004,W,M,All,112816,4.8248,4,0,11.445,6.68,1
50013,2000-2004,W,M,All,17993,0,0,0,15.8783,1.18,1
50015,2000-2004,W,M,All,59127,7.2625,3,0,17.2185,3.85,1
50017,2000-2004,W,M,All,71237,9.4743,6,0.9713,17.9773,5.02,1
50019,2000-2004,W,M,All,65528,7.9402,5,0,16.1255,5.24,1
50021,2000-2004,W,M,All,152776,10.1793,17,5.2574,15.1012,12.41,0
50023,2000-2004,W,M,All,141504,3.5579,4,0,8.5164,9.63,1
50025,2000-2004,W,M,All,105928,7.5592,8,1.508,13.6105,8.36,1
50027,2000-2004,W,M,All,138991,9.26,14,3.9212,14.5988,12.57,0
51001,2000-2004,W,M,All,66074,6.564,4,0,13.9479,6.1,1
51003,2000-2004,W,M,All,246910,7.2248,16,3.5298,10.9199,16.82,0
51005,2000-2004,W,M,All,51310,6.3547,4,0,14.7549,4.68,1
51007,2000-2004,W,M,All,21534,18.4156,3,0,41.9891,1.43,1
51009,2000-2004,W,M,All,421691,7.4329,32,4.7838,10.0821,33.58,0
51011,2000-2004,W,M,All,26183,6.5318,2,0,19.6201,2.25,1
51015,2000-2004,W,M,All,247316,10.7308,26,6.4153,15.0463,19.49,0
51017,2000-2004,W,M,All,11400,30.4628,3,0,66.1334,1.02,1
51021,2000-2004,W,M,All,17711,15.8262,3,0,37.812,1.31,1
51023,2000-2004,W,M,All,73531,7.7557,6,0,16.172,5.2,1
51025,2000-2004,W,M,All,20985,25.8459,5,1.8519,49.84,1.69,1
51027,2000-2004,W,M,All,62799,9.0809,4,0,20.259,3.8,1
51029,2000-2004,W,M,All,25782,9.869,2,0,26.7299,1.91,1
51033,2000-2004,W,M,All,37050,4.46,2,0,16.2715,2.52,1
51035,2000-2004,W,M,All,126387,6.7746,9,1.8499,11.6992,11.26,1
51036,2000-2004,W,M,All,7612,75.4473,3,0,172.5525,0.44,1
51037,2000-2004,W,M,All,20523,10.2687,2,0,26.7198,1.84,1
51041,2000-2004,W,M,All,1335087,8.8777,99,7.0912,10.6643,88.44,0
51043,2000-2004,W,M,All,30446,16.2442,4,0,33.2267,2.22,1
51045,2000-2004,W,M,All,12837,0,0,0,17.2108,0.9,1
51047,2000-2004,W,M,All,75200,11.6867,7,1.9026,21.4708,4.74,1
51049,2000-2004,W,M,All,14180,0,0,0,15.3215,1.14,1
51051,2000-2004,W,M,All,39454,10.6926,4,0,23.0299,2.93,1
51057,2000-2004,W,M,All,14277,10.0756,2,0,28.0533,1.52,1
51059,2000-2004,W,M,All,2547689,7.6456,122,6.2339,9.0573,138.32,0
51061,2000-2004,W,M,All,132007,7.7909,7,0.8871,14.6947,7.45,1
51063,2000-2004,W,M,All,34510,6.4515,3,0,17.9499,2.93,1
51065,2000-2004,W,M,All,42875,0,0,0,9.7897,3.26,1
51067,2000-2004,W,M,All,107998,9.0148,10,2.493,15.5367,8.45,1
51069,2000-2004,W,M,All,201683,10.2131,15,4.7617,15.6646,12.45,0
51071,2000-2004,W,M,All,40407,13.5195,6,1.649,25.3899,3.3,1
51073,2000-2004,W,M,All,78482,9.2374,6,0.5019,17.9728,4.74,1
51075,2000-2004,W,M,All,32991,0,0,0,11.4582,2.2,1
51079,2000-2004,W,M,All,37266,19.7438,4,0,40.5874,2.15,1
51081,2000-2004,W,M,All,18749,0,0,0,12.5213,1.62,1
51083,2000-2004,W,M,All,53985,11.2977,7,1.6388,20.9565,5,1
51085,2000-2004,W,M,All,200601,7.2685,11,1.6214,12.9155,11.2,1
51089,2000-2004,W,M,All,127385,5.9841,8,0.8999,11.0683,11.6,1
51091,2000-2004,W,M,All,6154,0,0,0,19.4837,0.72,1
51093,2000-2004,W,M,All,56412,10.6668,4,0,23.034,3.45,1
51095,2000-2004,W,M,All,708170,8.1428,48,5.7512,10.5344,47.39,0
51097,2000-2004,W,M,All,10522,14.9181,2,0,40.6119,0.9,1
51099,2000-2004,W,M,All,36343,0,0,0,11.699,1.96,1
51101,2000-2004,W,M,All,25952,0,0,0,13.708,1.47,1
51103,2000-2004,W,M,All,19540,4.5249,2,0,13.4486,3.61,1
51105,2000-2004,W,M,All,56913,9.1379,5,0,18.5525,4.51,1
51107,2000-2004,W,M,All,427666,11.4782,18,5.6797,17.2768,13.84,0
51109,2000-2004,W,M,All,52577,4.2655,2,0,13.8017,3.54,1
51111,2000-2004,W,M,All,20783,7.8147,2,0,23.1224,1.81,1
51113,2000-2004,W,M,All,27642,6.6742,2,0,19.2748,2.39,1
51115,2000-2004,W,M,All,19829,9.6386,3,0,22.7627,2.42,1
51117,2000-2004,W,M,All,48243,8.5676,5,0,17.9913,4.99,1
51119,2000-2004,W,M,All,19629,6.396,2,0,19.037,2.33,1
51121,2000-2004,W,M,All,311617,10.4162,22,5.9541,14.8783,17.02,0
51125,2000-2004,W,M,All,30652,0,0,0,10.4513,2.6,1
51127,2000-2004,W,M,All,30074,23.7929,3,0,54.9102,1.46,1
51131,2000-2004,W,M,All,18386,7.9829,2,0,22.1048,2.1,1
51133,2000-2004,W,M,All,22329,7.5998,4,0,17.4871,3.64,1
51135,2000-2004,W,M,All,23531,7.2395,2,0,21.4863,1.96,1
51137,2000-2004,W,M,All,56666,2.4084,2,0,9.8552,5.24,1
51139,2000-2004,W,M,All,55873,6.9142,4,0,15.9913,4.42,1
51141,2000-2004,W,M,All,44223,3.3082,2,0,11.756,4.11,1
51143,2000-2004,W,M,All,174314,9.0782,18,4.7386,13.4178,16.49,0
51145,2000-2004,W,M,All,52454,8.0468,2,0,22.5327,2.45,1
51147,2000-2004,W,M,All,31121,17.5812,5,1.3666,33.7959,2.28,1
51153,2000-2004,W,M,All,676517,9.1162,24,4.8956,13.3368,21.02,0
51157,2000-2004,W,M,All,16567,6.418,1,0,24.5303,1.32,1
51159,2000-2004,W,M,All,15531,11.0801,2,0,29.145,1.48,1
51161,2000-2004,W,M,All,402770,7.7517,34,5.093,10.4104,35.33,0
51163,2000-2004,W,M,All,80925,8.2373,8,1.0581,15.4165,6.64,1
51165,2000-2004,W,M,All,251649,6.7363,14,2.9772,10.4954,16.17,0
51167,2000-2004,W,M,All,70016,4.3694,3,0,12.1278,5,1
51169,2000-2004,W,M,All,55417,2.6898,2,0,10.1206,5.06,1
51171,2000-2004,W,M,All,87353,9.0492,9,2.6403,15.458,7.73,1
51173,2000-2004,W,M,All,77416,8.973,6,0.7,17.246,6.13,1
51175,2000-2004,W,M,All,34930,9.0491,3,0,20.5191,3.01,1
51177,2000-2004,W,M,All,462766,6.648,16,3.206,10.0901,19.52,0
51181,2000-2004,W,M,All,8367,11.2214,1,0,38.6938,0.75,1
51183,2000-2004,W,M,All,12113,30.6325,4,0,63.6188,0.94,1
51185,2000-2004,W,M,All,102716,9.1684,9,2.7234,15.6135,7.87,1
51187,2000-2004,W,M,All,76541,4.2146,3,0,12.1669,4.76,1
51191,2000-2004,W,M,All,158812,5.8133,9,1.6198,10.0068,13.26,1
51193,2000-2004,W,M,All,27827,6.9776,3,0,17.8352,3.19,1
51195,2000-2004,W,M,All,104874,10.0229,10,2.7324,17.3133,7.29,1
51197,2000-2004,W,M,All,64094,5.6985,4,0,13.5439,4.94,1
51550,2000-2004,W,M,All,1578165,8.5068,90,6.6906,10.3229,85.99,0
51800,2000-2004,W,M,All,95500,7.6157,6,0,15.3729,5.85,1
53001,2000-2004,W,M,All,41041,5.6154,2,0,18.0089,2.33,1
53003,2000-2004,W,M,All,48079,5.4494,3,0,13.7141,4.43,1
53005,2000-2004,W,M,All,353432,3.6128,9,1.0216,6.2039,20.54,0
53007,2000-2004,W,M,All,163519,7.318,12,2.9054,11.7306,12.95,0
53009,2000-2004,W,M,All,149662,5.4956,13,2.1988,8.7924,19.38,0
53011,2000-2004,W,M,All,847053,9.0819,53,6.574,11.5899,47.18,0
53013,2000-2004,W,M,All,9939,0,0,0,15.6034,1.03,1
53015,2000-2004,W,M,All,224484,9.3932,20,4.9023,13.884,16.9,0
53017,2000-2004,W,M,All,80622,10.7657,8,2.4522,19.0791,6.03,1
